Store,Dept,Date,Weekly_Sales,IsHoliday
4,34,2013-03-15,28119.35,False
4,34,2013-03-22,28290.7,False
4,34,2013-03-29,28531.41,False
4,34,2013-04-05,30732.97,False
4,34,2013-04-12,29489.41,False
4,34,2013-04-19,28771.7,False
4,34,2013-04-26,28087.27,False
4,34,2013-05-03,29175.27,False
4,34,2013-05-10,28865.35,False
4,34,2013-05-17,28763.38,False
4,34,2013-05-24,30196.08,False
4,34,2013-05-31,30575.92,False
4,34,2013-06-07,30284.68,False
4,34,2013-06-14,29360.54,False
4,34,2013-06-21,28886.76,False
4,34,2013-06-28,28651.32,False
4,34,2013-07-05,25511.35,False
4,34,2013-07-12,27251.3,False
4,34,2013-07-19,24956.7,False
4,34,2013-07-26,26037.73,False
4,35,2012-11-02,3750.43,False
4,35,2012-11-09,4257.73,False
4,35,2012-11-16,3780.95,False
4,35,2012-11-23,3981.03,True
4,35,2012-11-30,3782.57,False
4,35,2012-12-07,3909.92,False
4,35,2012-12-14,4974.43,False
4,35,2012-12-21,6384.49,False
4,35,2012-12-28,3757.19,True
4,35,2013-01-04,3580.11,False
4,35,2013-01-11,3649.59,False
4,35,2013-01-18,3462.43,False
4,35,2013-01-25,3680.73,False
4,35,2013-02-01,4568.97,False
4,35,2013-02-08,4737.73,True
4,35,2013-02-15,4831.05,False
4,35,2013-02-22,4688.7,False
4,35,2013-03-01,4712.22,False
4,35,2013-03-08,4398.03,False
4,35,2013-03-15,4716.19,False
4,35,2013-03-22,4514.86,False
4,35,2013-03-29,4711.97,False
4,35,2013-04-05,4473.35,False
4,35,2013-04-12,4436.16,False
4,35,2013-04-19,4538.19,False
4,35,2013-04-26,4429.16,False
4,35,2013-05-03,5165.92,False
4,35,2013-05-10,5375.43,False
4,35,2013-05-17,5691.62,False
4,35,2013-05-24,5992.59,False
4,35,2013-05-31,5398.19,False
4,35,2013-06-07,4644.49,False
4,35,2013-06-14,4553.65,False
4,35,2013-06-21,4594.95,False
4,35,2013-06-28,4607.51,False
4,35,2013-07-05,4567.92,False
4,35,2013-07-12,4127.27,False
4,35,2013-07-19,3763.0,False
4,35,2013-07-26,3902.84,False
4,36,2012-11-02,3352.92,False
4,36,2012-11-09,2529.81,False
4,36,2012-11-16,3248.05,False
4,36,2012-11-23,3901.11,True
4,36,2012-11-30,3763.51,False
4,36,2012-12-07,4390.3,False
4,36,2012-12-14,4535.3,False
4,36,2012-12-21,7059.76,False
4,36,2012-12-28,3311.51,True
4,36,2013-01-04,1388.86,False
4,36,2013-01-11,1300.68,False
4,36,2013-01-18,1387.84,False
4,36,2013-01-25,857.84,False
4,36,2013-02-01,1551.86,False
4,36,2013-02-08,2176.38,True
4,36,2013-02-15,1462.97,False
4,36,2013-02-22,1703.05,False
4,36,2013-03-01,1914.65,False
4,36,2013-03-08,2742.38,False
4,36,2013-03-15,3082.78,False
4,36,2013-03-22,2283.03,False
4,36,2013-03-29,2442.86,False
4,36,2013-04-05,2317.32,False
4,36,2013-04-12,2382.49,False
4,36,2013-04-19,2543.81,False
4,36,2013-04-26,1996.95,False
4,36,2013-05-03,2742.27,False
4,36,2013-05-10,3014.54,False
4,36,2013-05-17,5006.08,False
4,36,2013-05-24,8969.92,False
4,36,2013-05-31,10158.95,False
4,36,2013-06-07,10615.03,False
4,36,2013-06-14,9914.65,False
4,36,2013-06-21,9409.32,False
4,36,2013-06-28,7269.19,False
4,36,2013-07-05,6685.54,False
4,36,2013-07-12,3315.05,False
4,36,2013-07-19,1980.22,False
4,36,2013-07-26,2750.54,False
4,37,2012-11-02,3628.76,False
4,37,2012-11-09,3614.97,False
4,37,2012-11-16,3761.84,False
4,37,2012-11-23,3624.14,True
4,37,2012-11-30,3755.27,False
4,37,2012-12-07,3659.84,False
4,37,2012-12-14,3593.14,False
4,37,2012-12-21,3743.7,False
4,37,2012-12-28,3353.95,True
4,37,2013-01-04,2922.7,False
4,37,2013-01-11,3399.16,False
4,37,2013-01-18,3024.97,False
4,37,2013-01-25,3620.54,False
4,37,2013-02-01,4099.0,False
4,37,2013-02-08,4397.78,True
4,37,2013-02-15,4413.81,False
4,37,2013-02-22,4315.73,False
4,37,2013-03-01,4217.54,False
4,37,2013-03-08,4279.81,False
4,37,2013-03-15,4185.78,False
4,37,2013-03-22,3570.05,False
4,37,2013-03-29,3628.57,False
4,37,2013-04-05,3756.54,False
4,37,2013-04-12,3811.68,False
4,37,2013-04-19,3915.22,False
4,37,2013-04-26,3757.05,False
4,37,2013-05-03,3909.0,False
4,37,2013-05-10,3993.62,False
4,37,2013-05-17,3787.05,False
4,37,2013-05-24,4751.0,False
4,37,2013-05-31,4275.0,False
4,37,2013-06-07,4062.84,False
4,37,2013-06-14,3588.27,False
4,37,2013-06-21,3525.92,False
4,37,2013-06-28,3878.86,False
4,37,2013-07-05,3733.68,False
4,37,2013-07-12,3546.35,False
4,37,2013-07-19,3416.43,False
4,37,2013-07-26,3497.89,False
4,38,2012-11-02,77171.16,False
4,38,2012-11-09,76587.32,False
4,38,2012-11-16,76430.97,False
4,38,2012-11-23,71501.32,True
4,38,2012-11-30,76530.08,False
4,38,2012-12-07,76777.14,False
4,38,2012-12-14,76739.57,False
4,38,2012-12-21,75126.84,False
4,38,2012-12-28,73280.08,True
4,38,2013-01-04,95448.78,False
4,38,2013-01-11,89005.16,False
4,38,2013-01-18,88550.57,False
4,38,2013-01-25,90348.68,False
4,38,2013-02-01,85912.95,False
4,38,2013-02-08,86578.51,True
4,38,2013-02-15,87860.76,False
4,38,2013-02-22,89165.14,False
4,38,2013-03-01,92283.32,False
4,38,2013-03-08,86273.78,False
4,38,2013-03-15,84628.68,False
4,38,2013-03-22,88734.54,False
4,38,2013-03-29,88251.84,False
4,38,2013-04-05,86585.05,False
4,38,2013-04-12,86680.38,False
4,38,2013-04-19,83284.89,False
4,38,2013-04-26,85252.32,False
4,38,2013-05-03,82409.11,False
4,38,2013-05-10,78511.84,False
4,38,2013-05-17,76378.43,False
4,38,2013-05-24,75971.51,False
4,38,2013-05-31,75971.54,False
4,38,2013-06-07,74908.84,False
4,38,2013-06-14,80557.38,False
4,38,2013-06-21,76528.92,False
4,38,2013-06-28,72951.16,False
4,38,2013-07-05,75167.32,False
4,38,2013-07-12,74380.11,False
4,38,2013-07-19,75409.59,False
4,38,2013-07-26,75563.46,False
4,39,2013-07-12,6.3,False
4,40,2012-11-02,82110.19,False
4,40,2012-11-09,82019.86,False
4,40,2012-11-16,81974.76,False
4,40,2012-11-23,81131.16,True
4,40,2012-11-30,81946.76,False
4,40,2012-12-07,82688.7,False
4,40,2012-12-14,81559.05,False
4,40,2012-12-21,83433.03,False
4,40,2012-12-28,78135.43,True
4,40,2013-01-04,86974.32,False
4,40,2013-01-11,83178.11,False
4,40,2013-01-18,83251.86,False
4,40,2013-01-25,83973.84,False
4,40,2013-02-01,88044.03,False
4,40,2013-02-08,86662.86,True
4,40,2013-02-15,86753.0,False
4,40,2013-02-22,87025.0,False
4,40,2013-03-01,89295.84,False
4,40,2013-03-08,86934.65,False
4,40,2013-03-15,84366.84,False
4,40,2013-03-22,80144.0,False
4,40,2013-03-29,80065.0,False
4,40,2013-04-05,82312.97,False
4,40,2013-04-12,80604.89,False
4,40,2013-04-19,82526.05,False
4,40,2013-04-26,81386.78,False
4,40,2013-05-03,81432.89,False
4,40,2013-05-10,78299.54,False
4,40,2013-05-17,79260.86,False
4,40,2013-05-24,78431.16,False
4,40,2013-05-31,79466.08,False
4,40,2013-06-07,80709.05,False
4,40,2013-06-14,79940.7,False
4,40,2013-06-21,79701.11,False
4,40,2013-06-28,79895.38,False
4,40,2013-07-05,78323.89,False
4,40,2013-07-12,77548.27,False
4,40,2013-07-19,78212.51,False
4,40,2013-07-26,79071.49,False
4,41,2012-11-02,2121.3,False
4,41,2012-11-09,1956.86,False
4,41,2012-11-16,1582.14,False
4,41,2012-11-23,2376.86,True
4,41,2012-11-30,1590.35,False
4,41,2012-12-07,2284.32,False
4,41,2012-12-14,1569.68,False
4,41,2012-12-21,1782.68,False
4,41,2012-12-28,947.49,True
4,41,2013-01-04,340.81,False
4,41,2013-01-11,319.32,False
4,41,2013-01-18,286.84,False
4,41,2013-01-25,275.92,False
4,41,2013-02-01,362.51,False
4,41,2013-02-08,562.76,True
4,41,2013-02-15,583.54,False
4,41,2013-02-22,615.62,False
4,41,2013-03-01,584.62,False
4,41,2013-03-08,569.38,False
4,41,2013-03-15,627.3,False
4,41,2013-03-22,980.32,False
4,41,2013-03-29,845.86,False
4,41,2013-04-05,778.08,False
4,41,2013-04-12,621.95,False
4,41,2013-04-19,589.51,False
4,41,2013-04-26,574.49,False
4,41,2013-05-03,526.51,False
4,41,2013-05-10,519.95,False
4,41,2013-05-17,523.14,False
4,41,2013-05-24,491.54,False
4,41,2013-05-31,385.89,False
4,41,2013-06-07,373.16,False
4,41,2013-06-14,377.16,False
4,41,2013-06-21,440.43,False
4,41,2013-06-28,470.51,False
4,41,2013-07-05,628.54,False
4,41,2013-07-12,632.95,False
4,41,2013-07-19,1103.84,False
4,41,2013-07-26,1145.03,False
4,42,2012-11-02,10860.19,False
4,42,2012-11-09,10389.49,False
4,42,2012-11-16,10804.97,False
4,42,2012-11-23,10635.3,True
4,42,2012-11-30,10804.97,False
4,42,2012-12-07,10860.19,False
4,42,2012-12-14,10623.35,False
4,42,2012-12-21,10633.62,False
4,42,2012-12-28,10182.08,True
4,42,2013-01-04,9064.16,False
4,42,2013-01-11,9310.03,False
4,42,2013-01-18,9398.92,False
4,42,2013-01-25,10523.22,False
4,42,2013-02-01,11269.43,False
4,42,2013-02-08,11163.08,True
4,42,2013-02-15,10766.57,False
4,42,2013-02-22,11240.7,False
4,42,2013-03-01,12007.27,False
4,42,2013-03-08,12589.84,False
4,42,2013-03-15,12375.27,False
4,42,2013-03-22,10631.97,False
4,42,2013-03-29,11559.11,False
4,42,2013-04-05,11144.97,False
4,42,2013-04-12,10530.73,False
4,42,2013-04-19,10423.76,False
4,42,2013-04-26,11049.95,False
4,42,2013-05-03,10905.03,False
4,42,2013-05-10,10995.49,False
4,42,2013-05-17,10335.27,False
4,42,2013-05-24,10543.84,False
4,42,2013-05-31,10306.51,False
4,42,2013-06-07,10288.65,False
4,42,2013-06-14,9743.95,False
4,42,2013-06-21,9731.51,False
4,42,2013-06-28,10484.81,False
4,42,2013-07-05,10606.73,False
4,42,2013-07-12,10915.84,False
4,42,2013-07-19,10748.51,False
4,42,2013-07-26,11100.7,False
4,44,2012-11-02,6881.95,False
4,44,2012-11-09,6650.65,False
4,44,2012-11-16,6462.46,False
4,44,2012-11-23,8258.08,True
4,44,2012-11-30,8244.65,False
4,44,2012-12-07,8987.46,False
4,44,2012-12-14,9559.97,False
4,44,2012-12-21,11199.08,False
4,44,2012-12-28,5140.11,True
4,44,2013-01-04,4413.54,False
4,44,2013-01-11,4697.0,False
4,44,2013-01-18,4986.97,False
4,44,2013-01-25,5399.73,False
4,44,2013-02-01,5640.3,False
4,44,2013-02-08,6497.65,True
4,44,2013-02-15,5595.59,False
4,44,2013-02-22,5421.73,False
4,44,2013-03-01,5535.78,False
4,44,2013-03-08,4755.0,False
4,44,2013-03-15,4768.76,False
4,44,2013-03-22,4455.32,False
4,44,2013-03-29,5434.97,False
4,44,2013-04-05,4630.38,False
4,44,2013-04-12,4463.81,False
4,44,2013-04-19,4521.76,False
4,44,2013-04-26,4511.7,False
4,44,2013-05-03,5425.03,False
4,44,2013-05-10,5504.14,False
4,44,2013-05-17,5307.38,False
4,44,2013-05-24,5001.81,False
4,44,2013-05-31,5027.49,False
4,44,2013-06-07,5214.0,False
4,44,2013-06-14,5214.76,False
4,44,2013-06-21,5084.65,False
4,44,2013-06-28,4884.27,False
4,44,2013-07-05,4816.57,False
4,44,2013-07-12,4653.46,False
4,44,2013-07-19,4912.73,False
4,44,2013-07-26,4617.05,False
4,45,2012-11-23,20.3,True
4,45,2012-12-07,24.16,False
4,45,2013-01-04,20.59,False
4,45,2013-01-11,17.89,False
4,45,2013-01-18,14.43,False
4,45,2013-01-25,10.54,False
4,46,2012-11-02,35551.59,False
4,46,2012-11-09,35916.78,False
4,46,2012-11-16,37266.38,False
4,46,2012-11-23,40474.08,True
4,46,2012-11-30,40042.43,False
4,46,2012-12-07,43922.76,False
4,46,2012-12-14,65727.35,False
4,46,2012-12-21,83548.43,False
4,46,2012-12-28,43897.7,True
4,46,2013-01-04,34933.14,False
4,46,2013-01-11,34904.16,False
4,46,2013-01-18,34483.08,False
4,46,2013-01-25,36258.73,False
4,46,2013-02-01,39110.59,False
4,46,2013-02-08,40636.16,True
4,46,2013-02-15,41770.57,False
4,46,2013-02-22,41917.7,False
4,46,2013-03-01,42743.89,False
4,46,2013-03-08,43540.65,False
4,46,2013-03-15,43169.62,False
4,46,2013-03-22,40222.62,False
4,46,2013-03-29,40899.7,False
4,46,2013-04-05,42153.65,False
4,46,2013-04-12,40760.89,False
4,46,2013-04-19,41573.92,False
4,46,2013-04-26,41077.84,False
4,46,2013-05-03,41565.86,False
4,46,2013-05-10,41715.35,False
4,46,2013-05-17,42505.32,False
4,46,2013-05-24,45200.78,False
4,46,2013-05-31,46249.95,False
4,46,2013-06-07,47764.76,False
4,46,2013-06-14,46379.7,False
4,46,2013-06-21,45815.92,False
4,46,2013-06-28,44366.73,False
4,46,2013-07-05,43657.84,False
4,46,2013-07-12,41779.68,False
4,46,2013-07-19,41055.92,False
4,46,2013-07-26,40912.86,False
4,47,2012-11-30,189.76,False
4,47,2012-12-07,135.7,False
4,47,2013-05-17,137.16,False
4,47,2013-07-12,61.62,False
4,48,2012-11-02,3532.03,False
4,48,2012-11-09,3698.19,False
4,48,2012-11-16,3574.76,False
4,48,2012-11-23,4347.14,True
4,48,2012-11-30,3784.62,False
4,48,2012-12-07,3463.7,False
4,48,2012-12-14,3516.19,False
4,48,2012-12-21,4278.11,False
4,48,2012-12-28,3487.24,True
4,48,2013-01-04,2195.49,False
4,48,2013-01-11,2135.97,False
4,48,2013-01-18,2456.65,False
4,48,2013-01-25,2392.46,False
4,48,2013-02-01,2730.78,False
4,48,2013-02-08,2839.68,True
4,48,2013-02-15,4323.57,False
4,48,2013-02-22,4904.92,False
4,48,2013-03-01,4696.73,False
4,48,2013-03-08,4184.95,False
4,48,2013-03-15,3648.81,False
4,48,2013-03-22,3144.43,False
4,48,2013-03-29,4041.92,False
4,48,2013-04-05,2681.11,False
4,48,2013-04-12,2630.7,False
4,48,2013-04-19,2418.27,False
4,48,2013-04-26,2572.24,False
4,48,2013-05-03,2808.68,False
4,48,2013-05-10,2780.68,False
4,48,2013-05-17,2162.92,False
4,48,2013-05-24,1862.65,False
4,48,2013-05-31,1370.16,False
4,48,2013-06-07,1467.95,False
4,48,2013-06-14,1934.14,False
4,48,2013-06-21,2232.54,False
4,48,2013-06-28,2097.22,False
4,48,2013-07-05,2963.97,False
4,48,2013-07-12,2458.49,False
4,48,2013-07-19,2497.03,False
4,48,2013-07-26,1938.11,False
4,49,2012-11-02,5571.86,False
4,49,2012-11-09,6341.38,False
4,49,2012-11-16,6787.68,False
4,49,2012-11-23,5270.16,True
4,49,2012-11-30,7193.65,False
4,49,2012-12-07,7042.46,False
4,49,2012-12-14,6499.65,False
4,49,2012-12-21,5488.24,False
4,49,2012-12-28,5892.41,True
4,49,2013-01-04,6817.95,False
4,49,2013-01-11,7164.7,False
4,49,2013-01-18,5918.0,False
4,49,2013-01-25,5226.0,False
4,49,2013-02-01,6366.57,False
4,49,2013-02-08,6516.97,True
4,49,2013-02-15,8277.73,False
4,49,2013-02-22,8690.78,False
4,49,2013-03-01,8633.19,False
4,49,2013-03-08,8526.95,False
4,49,2013-03-15,8440.19,False
4,49,2013-03-22,7580.43,False
4,49,2013-03-29,7939.73,False
4,49,2013-04-05,7467.05,False
4,49,2013-04-12,6751.0,False
4,49,2013-04-19,6609.59,False
4,49,2013-04-26,5982.62,False
4,49,2013-05-03,7193.54,False
4,49,2013-05-10,7583.73,False
4,49,2013-05-17,6764.3,False
4,49,2013-05-24,5817.41,False
4,49,2013-05-31,6142.78,False
4,49,2013-06-07,6890.16,False
4,49,2013-06-14,6621.32,False
4,49,2013-06-21,6541.14,False
4,49,2013-06-28,7309.57,False
4,49,2013-07-05,6699.89,False
4,49,2013-07-12,7048.92,False
4,49,2013-07-19,7522.89,False
4,49,2013-07-26,7477.19,False
4,52,2012-11-02,3965.24,False
4,52,2012-11-09,3901.05,False
4,52,2012-11-16,4040.03,False
4,52,2012-11-23,6826.97,True
4,52,2012-11-30,4956.3,False
4,52,2012-12-07,4740.86,False
4,52,2012-12-14,4954.14,False
4,52,2012-12-21,5866.97,False
4,52,2012-12-28,3427.49,True
4,52,2013-01-04,3328.22,False
4,52,2013-01-11,3501.73,False
4,52,2013-01-18,3176.86,False
4,52,2013-01-25,3496.41,False
4,52,2013-02-01,4428.7,False
4,52,2013-02-08,4513.86,True
4,52,2013-02-15,4398.22,False
4,52,2013-02-22,3948.57,False
4,52,2013-03-01,4055.3,False
4,52,2013-03-08,3966.49,False
4,52,2013-03-15,3850.49,False
4,52,2013-03-22,3161.68,False
4,52,2013-03-29,3908.46,False
4,52,2013-04-05,3316.49,False
4,52,2013-04-12,2623.16,False
4,52,2013-04-19,2887.43,False
4,52,2013-04-26,2790.46,False
4,52,2013-05-03,4010.41,False
4,52,2013-05-10,4119.49,False
4,52,2013-05-17,3741.51,False
4,52,2013-05-24,2879.38,False
4,52,2013-05-31,3309.84,False
4,52,2013-06-07,3660.54,False
4,52,2013-06-14,2987.35,False
4,52,2013-06-21,3228.43,False
4,52,2013-06-28,2823.62,False
4,52,2013-07-05,3093.57,False
4,52,2013-07-12,3374.76,False
4,52,2013-07-19,3264.49,False
4,52,2013-07-26,3394.19,False
4,54,2012-11-02,34.95,False
4,54,2012-11-09,31.84,False
4,54,2012-11-16,34.43,False
4,54,2012-11-23,34.11,True
4,54,2012-11-30,36.54,False
4,54,2012-12-07,36.81,False
4,54,2012-12-21,66.73,False
4,54,2012-12-28,48.32,True
4,54,2013-01-04,52.16,False
4,54,2013-01-11,37.24,False
4,54,2013-01-18,56.03,False
4,54,2013-02-01,46.46,False
4,54,2013-02-08,81.68,True
4,54,2013-02-15,118.03,False
4,54,2013-02-22,46.73,False
4,54,2013-03-01,36.97,False
4,54,2013-03-08,35.38,False
4,54,2013-03-15,40.19,False
4,54,2013-03-22,60.92,False
4,54,2013-03-29,41.41,False
4,54,2013-04-05,43.16,False
4,54,2013-04-12,45.43,False
4,54,2013-04-19,34.65,False
4,54,2013-04-26,47.95,False
4,54,2013-05-03,51.16,False
4,54,2013-05-10,85.62,False
4,54,2013-05-17,82.43,False
4,54,2013-05-24,41.03,False
4,54,2013-05-31,27.59,False
4,54,2013-06-07,25.43,False
4,54,2013-06-21,37.68,False
4,54,2013-06-28,38.35,False
4,54,2013-07-12,43.24,False
4,54,2013-07-19,36.32,False
4,54,2013-07-26,38.14,False
4,55,2012-11-02,15566.0,False
4,55,2012-11-09,24419.51,False
4,55,2012-11-16,25718.95,False
4,55,2012-11-23,40454.51,True
4,55,2012-11-30,26282.08,False
4,55,2012-12-07,24073.7,False
4,55,2012-12-14,38794.59,False
4,55,2012-12-21,61415.3,False
4,55,2012-12-28,30446.95,True
4,55,2013-01-04,18346.0,False
4,55,2013-01-11,15401.49,False
4,55,2013-01-18,15414.81,False
4,55,2013-01-25,13890.3,False
4,55,2013-02-01,16317.32,False
4,55,2013-02-08,20738.84,True
4,55,2013-02-15,22704.27,False
4,55,2013-02-22,19991.89,False
4,55,2013-03-01,20019.05,False
4,55,2013-03-08,19254.97,False
4,55,2013-03-15,19032.46,False
4,55,2013-03-22,17185.38,False
4,55,2013-03-29,18595.65,False
4,55,2013-04-05,16624.22,False
4,55,2013-04-12,15050.65,False
4,55,2013-04-19,14034.65,False
4,55,2013-04-26,13872.16,False
4,55,2013-05-03,12705.41,False
4,55,2013-05-10,12634.32,False
4,55,2013-05-17,14038.84,False
4,55,2013-05-24,14159.76,False
4,55,2013-05-31,13656.59,False
4,55,2013-06-07,13583.54,False
4,55,2013-06-14,13513.05,False
4,55,2013-06-21,13803.35,False
4,55,2013-06-28,14912.3,False
4,55,2013-07-05,14225.59,False
4,55,2013-07-12,14818.89,False
4,55,2013-07-19,14100.22,False
4,55,2013-07-26,13566.62,False
4,56,2012-11-02,810.78,False
4,56,2012-11-09,813.65,False
4,56,2012-11-16,1004.05,False
4,56,2012-11-23,1816.49,True
4,56,2012-11-30,2779.19,False
4,56,2012-12-07,4027.7,False
4,56,2012-12-14,1493.41,False
4,56,2012-12-21,1054.84,False
4,56,2012-12-28,431.89,True
4,56,2013-01-04,387.95,False
4,56,2013-01-11,481.81,False
4,56,2013-01-18,636.59,False
4,56,2013-01-25,1476.78,False
4,56,2013-02-01,3885.59,False
4,56,2013-02-08,4653.43,True
4,56,2013-02-15,5530.27,False
4,56,2013-02-22,5400.78,False
4,56,2013-03-01,5572.3,False
4,56,2013-03-08,8681.7,False
4,56,2013-03-15,12565.14,False
4,56,2013-03-22,14127.86,False
4,56,2013-03-29,14890.65,False
4,56,2013-04-05,16518.86,False
4,56,2013-04-12,15193.0,False
4,56,2013-04-19,17398.14,False
4,56,2013-04-26,17352.73,False
4,56,2013-05-03,17681.38,False
4,56,2013-05-10,19148.43,False
4,56,2013-05-17,14657.43,False
4,56,2013-05-24,11457.89,False
4,56,2013-05-31,8288.14,False
4,56,2013-06-07,7530.27,False
4,56,2013-06-14,5186.22,False
4,56,2013-06-21,4592.97,False
4,56,2013-06-28,2773.3,False
4,56,2013-07-05,3255.76,False
4,56,2013-07-12,1975.7,False
4,56,2013-07-19,2247.43,False
4,56,2013-07-26,1136.0,False
4,58,2012-11-02,5482.3,False
4,58,2012-11-09,4642.89,False
4,58,2012-11-16,4990.76,False
4,58,2012-11-23,4452.38,True
4,58,2012-11-30,5000.35,False
4,58,2012-12-07,5046.68,False
4,58,2012-12-14,5266.62,False
4,58,2012-12-21,5395.59,False
4,58,2012-12-28,4669.43,True
4,58,2013-01-04,4043.35,False
4,58,2013-01-11,3794.08,False
4,58,2013-01-18,4353.7,False
4,58,2013-01-25,4009.38,False
4,58,2013-02-01,5718.46,False
4,58,2013-02-08,5576.92,True
4,58,2013-02-15,8068.68,False
4,58,2013-02-22,7685.24,False
4,58,2013-03-01,7091.11,False
4,58,2013-03-08,8333.35,False
4,58,2013-03-15,6999.0,False
4,58,2013-03-22,3550.95,False
4,58,2013-03-29,5568.54,False
4,58,2013-04-05,4137.16,False
4,58,2013-04-12,4025.14,False
4,58,2013-04-19,4594.05,False
4,58,2013-04-26,4311.08,False
4,58,2013-05-03,5214.73,False
4,58,2013-05-10,5268.65,False
4,58,2013-05-17,2756.08,False
4,58,2013-05-24,2817.7,False
4,58,2013-05-31,3849.19,False
4,58,2013-06-07,4310.14,False
4,58,2013-06-14,4699.86,False
4,58,2013-06-21,4664.59,False
4,58,2013-06-28,2934.32,False
4,58,2013-07-05,2642.7,False
4,58,2013-07-12,2921.89,False
4,58,2013-07-19,4149.84,False
4,58,2013-07-26,3116.05,False
4,59,2012-11-02,462.84,False
4,59,2012-11-09,478.19,False
4,59,2012-11-16,1009.86,False
4,59,2012-11-23,1301.76,True
4,59,2012-11-30,1703.14,False
4,59,2012-12-07,3701.68,False
4,59,2012-12-14,7774.68,False
4,59,2012-12-21,10987.54,False
4,59,2012-12-28,6539.62,True
4,59,2013-01-04,1337.41,False
4,59,2013-01-11,432.54,False
4,59,2013-01-18,448.35,False
4,59,2013-01-25,407.86,False
4,59,2013-02-01,439.89,False
4,59,2013-02-08,554.24,True
4,59,2013-02-15,533.35,False
4,59,2013-02-22,521.24,False
4,59,2013-03-01,519.27,False
4,59,2013-03-08,486.92,False
4,59,2013-03-15,497.11,False
4,59,2013-03-22,533.65,False
4,59,2013-03-29,542.43,False
4,59,2013-04-05,554.62,False
4,59,2013-04-12,576.24,False
4,59,2013-04-19,522.76,False
4,59,2013-04-26,542.32,False
4,59,2013-05-03,552.46,False
4,59,2013-05-10,547.84,False
4,59,2013-05-17,512.14,False
4,59,2013-05-24,380.43,False
4,59,2013-05-31,379.59,False
4,59,2013-06-07,353.78,False
4,59,2013-06-14,405.81,False
4,59,2013-06-21,418.65,False
4,59,2013-06-28,467.84,False
4,59,2013-07-05,383.08,False
4,59,2013-07-12,421.49,False
4,59,2013-07-19,392.97,False
4,59,2013-07-26,403.43,False
4,60,2012-11-02,422.97,False
4,60,2012-11-09,367.43,False
4,60,2012-11-16,431.81,False
4,60,2012-11-23,287.68,True
4,60,2012-11-30,396.05,False
4,60,2012-12-07,687.59,False
4,60,2012-12-14,694.84,False
4,60,2012-12-21,546.24,False
4,60,2012-12-28,264.92,True
4,60,2013-01-04,497.89,False
4,60,2013-01-11,408.32,False
4,60,2013-01-18,391.35,False
4,60,2013-01-25,427.7,False
4,60,2013-02-01,475.16,False
4,60,2013-02-08,456.84,True
4,60,2013-02-15,399.24,False
4,60,2013-02-22,413.76,False
4,60,2013-03-01,446.0,False
4,60,2013-03-08,412.95,False
4,60,2013-03-15,417.32,False
4,60,2013-03-22,362.95,False
4,60,2013-03-29,444.62,False
4,60,2013-04-05,412.57,False
4,60,2013-04-12,392.19,False
4,60,2013-04-19,364.81,False
4,60,2013-04-26,422.41,False
4,60,2013-05-03,524.84,False
4,60,2013-05-10,501.92,False
4,60,2013-05-17,381.92,False
4,60,2013-05-24,283.68,False
4,60,2013-05-31,365.78,False
4,60,2013-06-07,449.54,False
4,60,2013-06-14,409.38,False
4,60,2013-06-21,344.24,False
4,60,2013-06-28,378.92,False
4,60,2013-07-05,328.11,False
4,60,2013-07-12,346.3,False
4,60,2013-07-19,301.62,False
4,60,2013-07-26,348.57,False
4,67,2012-11-02,10813.43,False
4,67,2012-11-09,10624.3,False
4,67,2012-11-16,10403.89,False
4,67,2012-11-23,9549.19,True
4,67,2012-11-30,10593.14,False
4,67,2012-12-07,14187.0,False
4,67,2012-12-14,20296.73,False
4,67,2012-12-21,25016.41,False
4,67,2012-12-28,12528.92,True
4,67,2013-01-04,9202.24,False
4,67,2013-01-11,9191.73,False
4,67,2013-01-18,9905.62,False
4,67,2013-01-25,10481.68,False
4,67,2013-02-01,13107.95,False
4,67,2013-02-08,19952.35,True
4,67,2013-02-15,29555.84,False
4,67,2013-02-22,10696.08,False
4,67,2013-03-01,10730.43,False
4,67,2013-03-08,11126.95,False
4,67,2013-03-15,11112.89,False
4,67,2013-03-22,9961.76,False
4,67,2013-03-29,10704.57,False
4,67,2013-04-05,10535.41,False
4,67,2013-04-12,10491.14,False
4,67,2013-04-19,10834.19,False
4,67,2013-04-26,11493.84,False
4,67,2013-05-03,20729.11,False
4,67,2013-05-10,28284.81,False
4,67,2013-05-17,24540.03,False
4,67,2013-05-24,13824.86,False
4,67,2013-05-31,12903.76,False
4,67,2013-06-07,12851.62,False
4,67,2013-06-14,21485.76,False
4,67,2013-06-21,20130.0,False
4,67,2013-06-28,10837.35,False
4,67,2013-07-05,10838.03,False
4,67,2013-07-12,9601.51,False
4,67,2013-07-19,10341.84,False
4,67,2013-07-26,10020.11,False
4,71,2012-11-02,6387.51,False
4,71,2012-11-09,6450.51,False
4,71,2012-11-16,7238.38,False
4,71,2012-11-23,10008.16,True
4,71,2012-11-30,7942.97,False
4,71,2012-12-07,6942.41,False
4,71,2012-12-14,9058.46,False
4,71,2012-12-21,10868.62,False
4,71,2012-12-28,9131.46,True
4,71,2013-01-04,8248.19,False
4,71,2013-01-11,7209.95,False
4,71,2013-01-18,7264.49,False
4,71,2013-01-25,7924.65,False
4,71,2013-02-01,9852.38,False
4,71,2013-02-08,11462.11,True
4,71,2013-02-15,10818.73,False
